DANE,year,DANEYear,population,min_masl,House,Services,Overcrowding,Urban,Ethnic,uMisery,rMisery,HFP,rainfall,temperature,cases,sir
5001,2007,50012007,2265244,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.91100073,10.359642,16.2401842,4,0.006232307
5001,2008,50012008,2291378,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.91070786,10.743368,15.7462063,169,0.284719755
5001,2009,50012009,2317336,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.89491937,9.130181,16.4300035,392,0.396374493
5001,2010,50012010,2343049,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.98037108,10.780906,16.6336982,1940,1.428413932
5001,2011,50012011,2368282,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.87747482,10.742916,15.918868,190,0.375244027
5001,2012,50012012,2393011,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,16.03131737,8.95748,16.1717706,272,0.230702514
5001,2013,50012013,2417325,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.96347555,9.764959,16.4685303,1198,0.423361775
5001,2014,50012014,2441123,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.98394291,8.360272,16.6550944,1625,0.65086003
5001,2015,50012015,2464322,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,15.97366207,7.12743,17.1003595,2261,1.251438938
5001,2016,50012016,2486723,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,16.0144836,8.954385,17.2165636,9571,3.844539948
5001,2017,50012017,2508452,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,16.01245271,8.149803,16.7109077,429,1.310631345
5001,2018,50012018,2427129,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,16.05991991,8.438836,16.6297513,211,0.246900965
5001,2019,50012019,2483545,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,16.29047985,7.355823,17.1716282,569,0.206803274
5001,2020,50012020,2533424,1200,0.265962949,0.186617982,1.541128362,1,0.000250719,0.406939258,1.023942558,16.26551389,7.640628,17.1408529,312,0.199748815
5002,2007,50022007,20022,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.247350314,11.127793,17.0193156,0,0
5002,2008,50022008,19930,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.365377494,11.681047,16.6413696,0,0
5002,2009,50022009,19853,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.447797694,9.821263,17.2215047,0,0
5002,2010,50022010,19750,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.403096052,11.733547,17.3530152,23,2.048909532
5002,2011,50022011,19672,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.405695631,12.716408,16.788033,0,0
5002,2012,50022012,19570,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.483277544,9.97161,17.212911,0,0
5002,2013,50022013,19478,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.48574341,10.21885,17.3448568,0,0
5002,2014,50022014,19382,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.553815019,8.624796,17.6557943,0,0
5002,2015,50022015,19290,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.582242262,7.394799,18.0903687,1,0
5002,2016,50022016,19195,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.602814977,8.862812,18.1140788,4,0.221867363
5002,2017,50022017,19096,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.613290867,9.021211,17.635669,0,0
5002,2018,50022018,20367,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.624323275,8.097071,17.762911,0,0
5002,2019,50022019,20258,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.721728333,7.978859,18.2056234,0,0
5002,2020,50022020,20287,600,0.28855865,1.067667003,1.211946328,0.047853167,3.15E-05,0.706968691,1.794775418,7.734011108,9.674174,17.8241455,1,0
5004,2007,50042007,2570,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.175706122,11.106105,14.3527873,0,0
5004,2008,50042008,2504,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.198405259,10.620042,13.99721,0,0
5004,2009,50042009,2458,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.225916988,10.211092,14.5776408,0,0
5004,2010,50042010,2397,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.224431777,11.537862,14.7518216,0,0
5004,2011,50042011,2336,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.243645955,11.452375,14.1603095,0,0
5004,2012,50042012,2290,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.267733787,9.270961,14.3170749,0,0
5004,2013,50042013,2231,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.279543695,10.394916,14.5877658,0,0
5004,2014,50042014,2175,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.293070127,9.794235,14.6642632,0,0
5004,2015,50042015,2128,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.320251336,8.893896,15.0714423,0,0
5004,2016,50042016,2075,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.324090592,10.107635,15.1645752,0,0
5004,2017,50042017,2019,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.339050734,10.210475,14.7010335,0,0
5004,2018,50042018,2695,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.346238414,9.4151,14.573626,0,0
5004,2019,50042019,2710,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.350136645,9.161731,15.0318983,1,0.557535102
5004,2020,50042020,2735,1500,0.988700565,0.706214689,0.564971751,0.02198605,0.000162812,0.423728814,1.605024424,4.366161426,10.102479,14.7647542,1,0.946754809
5021,2007,50212007,3747,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.619620069,6.810232,18.2836955,0,0
5021,2008,50212008,3724,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.629909983,8.637448,17.7413778,0,0
5021,2009,50212009,3688,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.743176358,6.102518,18.4062948,0,0
5021,2010,50212010,3652,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.672366766,9.30494,18.4430786,0,0
5021,2011,50212011,3618,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.709193964,11.111156,17.8665405,0,0
5021,2012,50212012,3575,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.845197639,7.06064,18.3036336,0,0
5021,2013,50212013,3550,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.830797133,6.445223,18.4138835,1,0.333068092
5021,2014,50212014,3502,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.905397841,5.641624,18.6654704,0,0
5021,2015,50212015,3466,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.931965757,4.09872,19.1749715,0,0
5021,2016,50212016,3435,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.933920106,5.618247,19.1028076,2,0.526130345
5021,2017,50212017,3393,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.949732153,5.47777,18.7913656,0,0
5021,2018,50212018,4657,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,6.962338012,4.596599,18.7799113,0,0
5021,2019,50212019,4669,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,7.031671357,4.225429,19.37771,0,0
5021,2020,50212020,4698,1100,0.227066303,0.045413261,1.316984559,0.055753181,2.57E-05,0.045413261,2.032019704,7.022574576,4.665451,18.9626709,0,0
5030,2007,50302007,27709,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.42892348,9.631911,16.9418172,0,0
5030,2008,50302008,27950,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.45661731,10.053858,16.4536987,1,0.238773906
5030,2009,50302009,28192,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.71558347,8.299861,17.1680542,0,0
5030,2010,50302010,28433,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.69644812,9.798971,17.334965,21,1.249521984
5030,2011,50302011,28664,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.51070827,10.240471,16.6357463,3,0.470734184
5030,2012,50302012,28897,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.71083294,7.839554,16.9560588,0,0
5030,2013,50302013,29117,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.74985101,9.021962,17.2486816,2,0
5030,2014,50302014,29339,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.33831142,7.465277,17.4766276,1,0
5030,2015,50302015,29555,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.55802921,5.90823,17.9412069,52,2.479508269
5030,2016,50302016,29770,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.43780033,7.783114,18.0241129,156,6.600795003
5030,2017,50302017,29980,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.53991203,7.163114,17.4841146,8,2.170399405
5030,2018,50302018,30227,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.60780845,7.314194,17.4385213,3,0
5030,2019,50302019,30777,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.78777275,6.25421,18.0169108,13,0.280636993
5030,2020,50302020,31283,800,0.123666718,0.355541815,1.429896429,0.096487961,4.56E-05,0.587416911,1.265546585,12.82932975,6.741517,17.9949381,40,2.170800654
5031,2007,50312007,20826,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.515538747,8.241756,20.6949171,0,0
5031,2008,50312008,20985,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.549931527,8.288161,20.1858099,0,0
5031,2009,50312009,21138,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.64645252,7.298023,20.7714034,0,0
5031,2010,50312010,21295,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.612105275,9.595591,20.8286876,0,0
5031,2011,50312011,21449,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.613121956,9.731097,20.3257247,1,0.272225788
5031,2012,50312012,21615,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.6991909,7.122398,20.7976707,2,0.151582466
5031,2013,50312013,21768,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.709018648,7.340617,20.8546794,2,0.124099707
5031,2014,50312014,21932,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.719585716,7.175163,21.1316865,3,0.150910098
5031,2015,50312015,22088,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.719118954,6.13246,21.7411891,2,0
5031,2016,50312016,22253,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.742568742,6.86676,21.5921801,3,0.195281436
5031,2017,50312017,22414,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.763609309,6.315759,21.3652773,0,0
5031,2018,50312018,25962,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.764906571,6.109281,21.3515629,0,0
5031,2019,50312019,26552,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.819439699,5.567663,21.9553874,4,0.114658448
5031,2020,50312020,27071,100,0.698818048,1.630575446,2.389785178,0.081909213,4.00E-05,0.983521698,10.29239766,4.830164192,6.702028,21.5230957,2,0.09817577
5034,2007,50342007,42428,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.197478579,11.889593,15.4823717,0,0
5034,2008,50342008,42852,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.282063697,12.331242,15.0977688,0,0
5034,2009,50342009,43290,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.447384388,10.830614,15.7469659,1,0.092292362
5034,2010,50342010,43715,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.278242493,12.08997,15.9264499,8,0.239689487
5034,2011,50342011,44149,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.242574239,14.032403,15.259512,0,0
5034,2012,50342012,44573,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.438914696,11.326397,15.6093384,0,0
5034,2013,50342013,44994,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.372130394,11.104416,15.8101101,4,0.104627675
5034,2014,50342014,45417,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.340527506,10.147898,15.9979899,4,0.128524173
5034,2015,50342015,45814,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.410924641,9.402784,16.3743124,6,0.124145622
5034,2016,50342016,46221,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.418059994,10.469459,16.5142931,48,1.198508478
5034,2017,50342017,46621,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.448295686,10.63477,16.0029677,1,0.28517784
5034,2018,50342018,43269,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.441594476,11.062877,15.9122762,1,0
5034,2019,50342019,43713,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.556260661,10.154845,16.4109402,1,0
5034,2020,50342020,44199,1100,0.15470468,1.552571965,2.58577822,0.085926373,0.000109448,0.767998232,2.097421809,6.517693572,10.718309,16.4249105,0,0
5036,2007,50362007,7894,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.643525308,8.118948,23.9126043,0,0
5036,2008,50362008,8034,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.745343756,8.331427,23.6616481,0,0
5036,2009,50362009,8151,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.745186604,8.045648,24.0034831,0,0
5036,2010,50362010,8287,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.69761281,8.55155,24.2294225,0,0
5036,2011,50362011,8415,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.379359215,8.617582,23.6728963,0,0
5036,2012,50362012,8551,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,10.12771211,8.331254,23.7043549,0,0
5036,2013,50362013,8680,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.815888474,8.208657,23.895372,0,0
5036,2014,50362014,8806,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.547812458,8.246099,24.0075572,0,0
5036,2015,50362015,8946,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.590071876,8.052861,24.2894862,0,0
5036,2016,50362016,9082,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.60909651,8.323123,24.4253632,3,0.825109957
5036,2017,50362017,9216,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.640166394,8.089613,24.1846787,0,0
5036,2018,50362018,5756,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.744753082,8.056435,24.0041239,0,0
5036,2019,50362019,5790,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.840106255,8.11512,24.3304866,0,0
5036,2020,50362020,5841,1000,2.089704383,0.203873598,2.956167176,0.093502406,5.20E-05,0.917431193,1.933792199,9.783415859,7.424254,24.5420293,0,0
5038,2007,50382007,12294,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.086841175,9.749342,15.5944322,0,0
5038,2008,50382008,12175,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.238867223,9.833845,15.1510186,0,0
5038,2009,50382009,12046,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.447090502,8.802421,15.7276923,0,0
5038,2010,50382010,11930,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.161377098,11.667601,15.856897,0,0
5038,2011,50382011,11811,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.267133576,11.402745,15.3505764,0,0
5038,2012,50382012,11695,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.339215952,8.418271,15.5816149,0,0
5038,2013,50382013,11579,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.329724963,8.319605,15.7379666,0,0
5038,2014,50382014,11464,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.380723045,8.262438,15.9525255,1,0.161053117
5038,2015,50382015,11354,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.423304167,7.49104,16.3672323,2,0.468171373
5038,2016,50382016,11240,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.439606711,8.170423,16.3300212,0,0
5038,2017,50382017,11139,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.468355651,8.124827,15.9251817,0,0
5038,2018,50382018,11437,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.486194477,8.461281,15.7763306,0,0
5038,2019,50382019,11462,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.674002982,7.169376,16.3477485,0,0
5038,2020,50382020,11536,1200,0.464330941,0.970873786,1.68847615,0.023358915,4.98E-05,0.464330941,3.8371664,7.677074351,7.64312,16.0574788,0,0
5040,2007,50402007,15407,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,3.980164464,10.70583,21.3453669,0,0
5040,2008,50402008,15605,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,3.994178891,10.5112,20.858765,1,0.37440341
5040,2009,50402009,15812,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.065392772,9.302623,21.4029471,0,0
5040,2010,50402010,16025,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.061038253,11.331882,21.5018203,0,0
5040,2011,50402011,16237,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.062258157,11.640703,21.0169016,0,0
5040,2012,50402012,16447,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.16140193,9.470042,21.393322,1,0.20809516
5040,2013,50402013,16658,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.151153627,9.236251,21.5165964,2,0.170891913
5040,2014,50402014,16870,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.14088242,9.104209,21.7213564,6,0.20830539
5040,2015,50402015,17086,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.166496657,8.522728,22.2856745,0,0
5040,2016,50402016,17304,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.202848508,9.017208,22.210444,3,0.41260202
5040,2017,50402017,17521,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.22256171,8.275835,21.9643651,2,1.344180688
5040,2018,50402018,18321,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.236162145,8.607692,21.8832827,0,0
5040,2019,50402019,18737,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.236402782,7.885047,22.3827185,14,0.602144979
5040,2020,50402020,19104,100,2.446309202,6.129995733,4.622386574,0.070406565,0.000221814,4.778836581,10.70373355,4.261798599,8.478919,22.0546009,2,0.258240179
5042,2007,50422007,23190,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.334313911,9.067984,18.9078681,2,0
5042,2008,50422008,23354,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.396017283,9.054642,18.3368232,8,1.092794847
5042,2009,50422009,23522,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.41855066,8.510081,19.1082397,62,4.996298608
5042,2010,50422010,23688,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.492493679,10.405837,19.1915731,56,4.465169695
5042,2011,50422011,23858,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.462547795,9.956407,18.4456557,11,1.888714598
5042,2012,50422012,24025,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.646829513,7.67488,18.8645332,11,1.201460826
5042,2013,50422013,24202,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.653279898,8.829697,19.1777452,51,1.788694213
5042,2014,50422014,24369,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.586111716,7.849904,19.3952203,34,1.432624065
5042,2015,50422015,24549,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.638687623,6.610556,19.9549872,40,1.849644597
5042,2016,50422016,24724,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.645147272,7.895909,19.8968479,72,3.267468061
5042,2017,50422017,24905,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.689258651,7.290328,19.4084988,10,3.434833665
5042,2018,50422018,26164,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.673956484,6.90321,19.3971531,6,0.341247358
5042,2019,50422019,26598,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.764283634,6.333151,20.0074571,57,1.583609967
5042,2020,50422020,27002,500,1.400706899,0.19636078,4.424662914,0.090928097,0.000300595,0.929441026,4.500520291,7.752945879,7.114672,19.7810303,26,2.183496686
5044,2007,50442007,7451,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.700144714,6.278428,18.8831285,0,0
5044,2008,50442008,7468,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.737070516,6.69032,18.1361667,1,0.929523825
5044,2009,50442009,7484,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.792419699,5.330326,19.1423245,0,0
5044,2010,50442010,7500,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.803826025,6.6826,19.2380005,4,1.018057266
5044,2011,50442011,7515,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.824413345,7.681507,18.3058716,0,0
5044,2012,50442012,7529,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.894400236,5.420955,18.855717,0,0
5044,2013,50442013,7543,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.929148695,5.76146,19.3021756,7,0.436559141
5044,2014,50442014,7556,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,6.949419463,5.20631,19.5857313,15,1.605330656
5044,2015,50442015,7568,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,7.016612436,4.176926,20.1342678,0,0
5044,2016,50442016,7580,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,7.0290582,5.734126,20.0507514,0,0
5044,2017,50442017,7591,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,7.046928559,5.066178,19.588661,1,1.761358494
5044,2018,50442018,7010,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,7.046937772,4.981815,19.63538,0,0
5044,2019,50442019,7085,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,7.113146907,4.671598,20.2547445,6,0.638146896
5044,2020,50442020,7169,500,0.254237288,0.254237288,4.06779661,0.035238275,3.41E-05,2.881355932,1.997694967,7.091095471,4.602569,20.1295546,0,0
5045,2007,50452007,139913,100,2.124690672,0.370648963,3.863470364,0.245890696,0.003558396,1.391023754,10.41374304,6.745779264,9.424525,24.7315172,1,0.064106686
5045,2008,50452008,144283,100,2.124690672,0.370648963,3.863470364,0.245890696,0.003558396,1.391023754,10.41374304,6.840584473,8.193753,24.4585816,47,1.997686837
5045,2009,50452009,148745,100,2.124690672,0.370648963,3.863470364,0.245890696,0.003558396,1.391023754,10.41374304,7.132995472,8.362734,24.8437948,50,1.291097302
5045,2010,50452010,153319,100,2.124690672,0.370648963,3.863470364,0.245890696,0.003558396,1.391023754,10.41374304,6.875786756,8.891107,24.9156264,5,0.142108047
5045,2011,50452011,158059,100,2.124690672,0.370648963,3.863470364,0.245890696,0.003558396,1.391023754,10.41374304,7.00747641,8.907293,24.5058228,38,1.846306387
