CodeDANE,year,Code.DANE.year,population,min_masl,Coca,Forest,Mining,Fire,Deforest,rMisery,uMisery,HFP,cases,sir
41132,2008,411322008,32919,500,0,9.025423729,0.084745763,0.054176504,0,2.034405385,2.269521734,7.395837051,3,0.151022798
52254,2007,522542007,6770,500,0.74996,0.142045455,0.142045455,0.41206402,0,3.384431615,0.767918089,6.147049361,1,0.300669249
52786,2007,527862007,17793,500,0,0.079617834,0.079617834,0.106586372,0,2.654415518,0.902132313,6.100660924,2,0.303206992
54498,2007,544982007,92100,500,0,6.650417827,0.034818942,0.047619327,0.320083111,4.149968831,1.511433801,7.626209645,11,0.303331577
52786,2015,527862015,20537,500,0,0.079617834,0.079617834,2.558072929,0,2.654415518,0.902132313,6.261073393,2,0.170372639
5197,2010,51972010,15041,500,0,20.97264438,0.075987842,0.110813664,0,2.17614219,0.928113399,6.809095965,2,0.092150668
41078,2010,410782010,9414,500,0,13.28205128,0.102564103,0.032656123,0,4.666212534,1.560242704,5.167262099,1,0.092698776
52786,2020,527862020,17878,500,0,0.079617834,0.079617834,0.959277348,0,2.654415518,0.902132313,6.399300354,3,0.139195979
5042,2016,50422016,24724,500,0,6.754658385,0.388198758,0.100459026,0,4.500520291,0.929441026,7.645147272,5,0.134900234
68051,2009,680512009,8366,500,0,0.104166667,0.833333333,0.146937002,0,4.570711597,1.402278703,7.043824031,1,0.132138026
5842,2009,58422009,8281,500,0,13.71621622,0.067567568,0.093684239,0,10.61440211,1.362260343,5.856832716,1,0.144858686
41132,2007,411322007,32693,500,0,8.601694915,0.084745763,0.054176504,0,2.034405385,2.269521734,7.404013122,5,0.3835298
5842,2010,58422010,8275,500,0,12.63513514,0.067567568,0.093684239,0,10.61440211,1.362260343,5.858283007,1,0.108609393
52254,2019,522542019,7443,500,0.41553,0.142045455,0.142045455,0.20603201,0,3.384431615,0.767918089,6.110490825,1,0.166711921
50318,2020,503182020,14462,500,0,33.57687421,0.031766201,0.041426146,0,1.919518964,0.725170783,4.030945129,2,0.165982562
50223,2018,502232018,6963,500,0,41.82400539,0.016857721,0.021526935,0,1.112966055,0.178611297,2.739175983,1,0.206043318
5044,2011,50442011,7515,500,0,4.420289855,0.507246377,0.09744411,0,1.997694967,2.881355932,6.824413345,1,0.182354972
15442,2010,154422010,7703,500,0,4.838709677,0.115207373,0.165087982,0,7.908875994,1.854493581,7.275259778,1,0.11492309
5240,2010,52402010,12520,500,0,1.993865031,0.306748466,0.10462615,0,2.316556914,0.714678395,8.832183008,4,0.116624345
50318,2011,503182011,9194,500,0,35.26048285,0.031766201,0.041426146,0,1.919518964,0.725170783,3.62434218,3,0.195477986
50223,2011,502232011,5638,500,0,44.58867161,0.016857721,0.021526935,0,1.112966055,0.178611297,2.597176567,1,0.200430264
15580,2008,155802008,8555,500,0,10.13215859,0.110132159,0.161440877,0,12.07133059,2.816901408,4.84669701,1,0.243288848
15580,2009,155802009,8460,500,0.03875,10.24229075,0.110132159,0.161440877,0,12.07133059,2.816901408,4.877906699,1,0.178235045
5059,2007,50592007,4975,500,0,0.925925926,0.308641975,0.224773241,0,1.017087063,0,7.931479227,1,0.472742991
50223,2008,502232008,5389,500,0,44.79096426,0.016857721,0.021526935,0,1.112966055,0.178611297,2.576328156,3,0.255326189
50223,2007,502232007,5309,500,0,45.48213082,0.016857721,0.21526935,0,1.112966055,0.178611297,2.590650859,3,0.48870384
5667,2008,56672008,13283,500,0.02215,29.46985447,0.051975052,0.06922692,0.314559331,1.794727987,0.471698113,6.347216022,3,0.282878487
73067,2010,730672010,22184,500,0,0.919405321,0.234741784,0.024928484,0,11.36211138,6.888657648,5.529368818,6,0.154283939
5059,2017,50592017,4029,500,0,1.543209877,0.308641975,0.224773241,0,1.017087063,0,8.257562964,1,0.326083307
52786,2017,527862017,21265,500,0,0.079617834,0.079617834,0.106586372,0,2.654415518,0.902132313,6.250133421,5,0.368639841
50318,2009,503182009,9083,500,0,36.78526048,0.031766201,0.041426146,0,1.919518964,0.725170783,3.574366563,4,0.260518074
5670,2010,56702010,17486,500,0.00469,7.360627178,0.958188153,0.05868247,0.712612524,2.874849372,0.309849967,7.55863852,7,0.191209877
25805,2008,258052008,4832,500,0,12.109375,0.1953125,0.294365592,0,1.200937317,0.378071834,9.773801571,1,0.363977289
50270,2020,502702020,3971,500,0,6.28742515,0.149700599,0.212511404,0,1.850220264,0.525525526,6.639409727,1,0.299534503
15135,2009,151352009,3983,500,0,12.86945813,0.061576355,0.083749293,0,2.190847128,0.768049155,3.891071148,1,0.275031033
5483,2010,54832010,16379,500,0.09168,33.89534884,0.755813953,0.079034859,0,2.1167634,1.276906239,4.882636207,3,0.201636535
50270,2017,502702017,3445,500,0,4.790419162,0.149700599,0.212511404,0,1.850220264,0.525525526,6.353427787,1,0.420663054
5483,2012,54832012,16730,500,0.00948,32.15116279,0.755813953,0.079034859,0,2.1167634,1.276906239,5.035050384,7,0.346445608
50400,2011,504002011,9492,500,0,51.12781955,0.070488722,0.030299598,0.026894604,5.288541493,1.20886501,3.138949087,3,0.339050301
41885,2009,418852009,8254,500,0,0.058411215,0.058411215,0.620999893,0,2.449324324,1.068479845,9.48543064,2,0.294074317
50400,2010,504002010,9515,500,0,52.77255639,0.070488722,0.030299598,0.11930409,5.288541493,1.20886501,3.157778959,4,0.215962863
50270,2012,502702012,3397,500,0,2.694610778,0.149700599,0.212511404,0,1.850220264,0.525525526,6.33967978,1,0.36483416
5042,2014,50422014,24369,500,0,6.793478261,0.388198758,0.050229513,0,4.500520291,0.929441026,7.586111716,7,0.539416704
50270,2009,502702009,3357,500,0,5.838323353,0.149700599,0.212511404,0,1.850220264,0.525525526,6.16590904,2,0.307511847
